@RELATION training_ZOOKEEPER_3.3.0

@ATTRIBUTE numberRevision NUMERIC
@ATTRIBUTE locAdded NUMERIC
@ATTRIBUTE avgLocAdded NUMERIC
@ATTRIBUTE maxLocAdded NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE chgSetSize NUMERIC
@ATTRIBUTE avgChgSetSize NUMERIC
@ATTRIBUTE maxChgSetSize NUMERIC
@ATTRIBUTE authors NUMERIC
@ATTRIBUTE class {BUG,NO_BUG}

@DATA
0,0,0,0,218,0,?,0,3,NO_BUG
1,7,7,7,142,19,19.0,18,4,NO_BUG
0,0,0,0,119,0,?,0,2,NO_BUG
0,0,0,0,111,0,?,0,1,NO_BUG
3,7,2,5,664,22,7.3333335,18,4,NO_BUG
0,0,0,0,114,0,?,0,2,NO_BUG
4,20,5,7,99,5,1.25,4,3,NO_BUG
0,0,0,0,82,0,?,0,1,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
1,18,18,18,105,19,19.0,18,2,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,3,NO_BUG
0,0,0,0,181,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,327,0,?,0,2,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,892,0,?,0,3,NO_BUG
1,3,3,3,186,19,19.0,18,4,NO_BUG
0,0,0,0,26,0,?,0,2,NO_BUG
0,0,0,0,654,0,?,0,4,NO_BUG
1,19,19,19,403,19,19.0,18,3,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
1,15,15,15,407,19,19.0,18,4,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,4,NO_BUG
0,0,0,0,85,0,?,0,1,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,245,0,?,0,4,NO_BUG
1,61,61,61,638,19,19.0,18,4,NO_BUG
0,0,0,0,53,0,?,0,1,NO_BUG
0,0,0,0,193,0,?,0,3,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,154,0,?,0,4,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,64,0,?,0,1,NO_BUG
0,0,0,0,75,0,?,0,3,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
0,0,0,0,584,0,?,0,3,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
0,0,0,0,650,0,?,0,4,NO_BUG
6,28,4,10,220,5,0.8333333,4,3,NO_BUG
0,0,0,0,123,0,?,0,3,NO_BUG
0,0,0,0,67,0,?,0,2,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,7,7,7,54,19,19.0,18,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,186,0,?,0,3,NO_BUG
1,20,20,20,487,19,19.0,18,3,NO_BUG
1,2,2,2,276,19,19.0,18,3,NO_BUG
0,0,0,0,60,0,?,0,2,NO_BUG
1,2,2,2,115,19,19.0,18,2,NO_BUG
0,0,0,0,310,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
0,0,0,0,128,0,?,0,2,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,78,0,?,0,2,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,280,0,?,0,1,NO_BUG
0,0,0,0,132,0,?,0,1,NO_BUG
0,0,0,0,149,0,?,0,1,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,48,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,98,0,?,0,1,NO_BUG
0,0,0,0,117,0,?,0,1,NO_BUG
0,0,0,0,283,0,?,0,2,NO_BUG
0,0,0,0,251,0,?,0,1,NO_BUG
0,0,0,0,252,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,83,0,?,0,1,NO_BUG
0,0,0,0,62,0,?,0,1,NO_BUG
0,0,0,0,43,0,?,0,1,NO_BUG
0,0,0,0,107,0,?,0,1,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,75,0,?,0,1,NO_BUG
0,0,0,0,40,0,?,0,1,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,508,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
0,0,0,0,142,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,1,NO_BUG
0,0,0,0,164,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
0,0,0,0,342,0,?,0,1,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,179,0,?,0,1,NO_BUG
0,0,0,0,532,0,?,0,1,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,32,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,130,0,?,0,1,NO_BUG
0,0,0,0,250,0,?,0,1,NO_BUG
0,0,0,0,701,0,?,0,1,NO_BUG
0,0,0,0,112,0,?,0,1,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,349,0,?,0,1,NO_BUG
0,0,0,0,213,0,?,0,1,NO_BUG
0,0,0,0,65,0,?,0,1,NO_BUG
0,0,0,0,104,0,?,0,1,NO_BUG
0,0,0,0,265,0,?,0,1,NO_BUG
0,0,0,0,496,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,1,NO_BUG
0,0,0,0,154,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,1,NO_BUG
1,31,31,31,269,2,2.0,1,1,NO_BUG
1,38,38,38,38,37,37.0,36,1,NO_BUG
1,192,192,192,192,37,37.0,36,1,NO_BUG
1,295,295,295,295,37,37.0,36,1,NO_BUG
1,109,109,109,109,37,37.0,36,1,NO_BUG
1,38,38,38,38,37,37.0,36,1,NO_BUG
0,0,0,0,52,0,?,0,1,NO_BUG
6,113,18,59,1141,57,9.5,37,4,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
1,1,1,1,100,38,38.0,37,1,NO_BUG
1,84,84,84,84,9,9.0,8,1,NO_BUG
3,43,14,22,641,20,6.6666665,15,2,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
0,0,0,0,125,0,?,0,2,NO_BUG
1,2,2,2,112,2,2.0,1,2,NO_BUG
6,342,57,302,1270,60,10.0,37,3,NO_BUG
12,548,45,419,829,65,5.4166665,37,3,NO_BUG
0,0,0,0,128,0,?,0,3,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
3,19,6,7,133,38,12.666667,37,3,NO_BUG
5,111,22,47,1112,47,9.4,37,3,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
6,35,5,10,286,54,9.0,37,4,NO_BUG
0,0,0,0,72,0,?,0,3,NO_BUG
7,117,16,64,1049,45,6.428571,15,4,NO_BUG
9,59,6,18,506,58,6.4444447,37,4,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
1,21,21,21,218,16,16.0,15,4,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
1,0,0,0,84,6,6.0,5,2,NO_BUG
3,73,24,53,94,13,4.3333335,10,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
1,5,5,5,62,16,16.0,15,2,NO_BUG
5,52,10,25,242,54,10.8,37,3,NO_BUG
4,21,5,19,161,41,10.25,37,4,NO_BUG
0,0,0,0,119,0,?,0,2,NO_BUG
1,5,5,5,113,14,14.0,13,2,NO_BUG
4,21,5,10,677,54,13.5,37,4,NO_BUG
0,0,0,0,114,0,?,0,2,NO_BUG
4,72,18,60,124,25,6.25,15,3,NO_BUG
0,0,0,0,82,0,?,0,1,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
2,15,7,10,107,26,13.0,13,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,3,NO_BUG
1,0,0,0,180,4,4.0,3,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,19,19,19,333,14,14.0,13,3,NO_BUG
2,10,5,9,53,39,19.5,30,3,NO_BUG
3,213,71,178,957,51,17.0,30,3,NO_BUG
1,2,2,2,187,15,15.0,14,4,NO_BUG
0,0,0,0,26,0,?,0,2,NO_BUG
6,177,29,162,692,73,12.166667,37,4,NO_BUG
4,32,8,15,429,50,12.5,30,3,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
7,60,8,25,448,80,11.428572,37,4,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
3,6,2,4,109,27,9.0,14,4,NO_BUG
1,5,5,5,89,16,16.0,15,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
2,3,1,2,248,25,12.5,15,4,NO_BUG
2,49,24,37,672,39,19.5,30,4,NO_BUG
0,0,0,0,53,0,?,0,1,NO_BUG
3,115,38,111,230,28,9.333333,16,3,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
6,25,4,17,171,56,9.333333,37,4,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,64,0,?,0,1,NO_BUG
5,17,3,7,82,48,9.6,37,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
8,125,15,33,576,47,5.875,37,3,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
8,80,10,57,711,76,9.5,37,4,NO_BUG
5,154,30,77,279,40,8.0,30,3,NO_BUG
4,115,28,78,148,40,10.0,30,3,NO_BUG
0,0,0,0,67,0,?,0,2,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,59,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
1,249,249,249,249,31,31.0,30,1,NO_BUG
1,46,46,46,46,31,31.0,30,1,NO_BUG
1,32,32,32,32,31,31.0,30,1,NO_BUG
1,77,77,77,236,14,14.0,13,3,NO_BUG
3,273,91,93,504,38,12.666667,37,3,NO_BUG
4,33,8,12,287,44,11.0,37,3,NO_BUG
0,0,0,0,60,0,?,0,2,NO_BUG
0,0,0,0,116,0,?,0,2,NO_BUG
3,36,12,17,325,38,12.666667,37,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
1,15,15,15,138,4,4.0,3,3,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
1,0,0,0,76,5,5.0,4,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,280,0,?,0,1,NO_BUG
1,103,103,103,103,1,1.0,0,1,NO_BUG
2,2,1,1,131,46,23.0,33,2,NO_BUG
1,3,3,3,146,34,34.0,33,2,NO_BUG
1,2,2,2,208,34,34.0,33,2,NO_BUG
1,3,3,3,150,34,34.0,33,3,NO_BUG
1,0,0,0,38,34,34.0,33,2,NO_BUG
1,0,0,0,43,34,34.0,33,2,NO_BUG
1,0,0,0,47,34,34.0,33,2,NO_BUG
1,0,0,0,32,34,34.0,33,2,NO_BUG
1,0,0,0,93,34,34.0,33,2,NO_BUG
1,1,1,1,113,34,34.0,33,2,NO_BUG
1,0,0,0,282,34,34.0,33,3,NO_BUG
1,14,14,14,251,34,34.0,33,2,NO_BUG
1,10,10,10,251,34,34.0,33,2,NO_BUG
1,15,15,15,91,34,34.0,33,2,NO_BUG
1,15,15,15,86,34,34.0,33,2,NO_BUG
1,7,7,7,57,34,34.0,33,2,NO_BUG
1,0,0,0,42,34,34.0,33,2,NO_BUG
1,1,1,1,106,34,34.0,33,2,NO_BUG
1,0,0,0,34,34,34.0,33,2,NO_BUG
1,0,0,0,53,34,34.0,33,2,NO_BUG
1,0,0,0,40,34,34.0,33,2,NO_BUG
1,0,0,0,98,34,34.0,33,2,NO_BUG
1,15,15,15,80,34,34.0,33,2,NO_BUG
1,0,0,0,39,34,34.0,33,2,NO_BUG
1,0,0,0,34,34,34.0,33,2,NO_BUG
1,0,0,0,38,34,34.0,33,2,NO_BUG
1,4,4,4,103,34,34.0,33,2,NO_BUG
1,63,63,63,518,34,34.0,33,2,NO_BUG
1,0,0,0,46,34,34.0,33,2,NO_BUG
1,0,0,0,141,34,34.0,33,2,NO_BUG
1,2,2,2,106,34,34.0,33,2,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
1,78,78,78,78,44,44.0,43,1,NO_BUG
1,110,110,110,110,44,44.0,43,1,NO_BUG
1,72,72,72,72,44,44.0,43,1,NO_BUG
1,86,86,86,86,44,44.0,43,1,NO_BUG
1,48,48,48,48,44,44.0,43,1,NO_BUG
1,63,63,63,63,44,44.0,43,1,NO_BUG
1,375,375,375,375,44,44.0,43,1,NO_BUG
1,80,80,80,80,44,44.0,43,1,NO_BUG
1,76,76,76,76,44,44.0,43,1,NO_BUG
1,41,41,41,41,44,44.0,43,1,NO_BUG
1,63,63,63,63,44,44.0,43,1,NO_BUG
1,106,106,106,106,44,44.0,43,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,1,NO_BUG
1,10,10,10,164,6,6.0,5,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
1,164,164,164,164,17,17.0,16,1,NO_BUG
2,148,74,143,148,24,12.0,20,2,NO_BUG
4,200,50,120,441,30,7.5,20,3,NO_BUG
1,7,7,7,76,17,17.0,16,1,NO_BUG
3,24,8,17,199,30,10.0,20,2,NO_BUG
2,0,0,0,527,19,9.5,16,2,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,32,0,?,0,1,NO_BUG
2,82,41,82,81,25,12.5,20,2,NO_BUG
2,107,53,69,107,25,12.5,20,2,NO_BUG
2,34,17,23,163,21,10.5,20,2,NO_BUG
5,253,50,165,371,30,6.0,20,3,NO_BUG
6,302,50,136,616,33,5.5,20,3,NO_BUG
5,51,10,23,138,33,6.6,20,3,NO_BUG
1,0,0,0,58,17,17.0,16,1,NO_BUG
7,583,83,262,844,33,4.714286,20,4,NO_BUG
2,1286,643,1144,1272,25,12.5,20,2,NO_BUG
6,50,8,30,245,29,4.8333335,20,4,NO_BUG
0,0,0,0,65,0,?,0,1,NO_BUG
5,124,24,71,299,33,6.6,20,3,NO_BUG
5,163,32,112,472,33,6.6,20,3,NO_BUG
5,41,8,30,362,32,6.4,20,2,NO_BUG
1,81,81,81,81,17,17.0,16,1,NO_BUG
2,12,6,11,165,17,8.5,16,1,NO_BUG
0,0,0,0,137,0,?,0,1,NO_BUG
0,0,0,0,252,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,192,0,?,0,1,NO_BUG
0,0,0,0,295,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,52,0,?,0,1,NO_BUG
1,27,27,27,1141,43,43.0,42,4,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
0,0,0,0,84,0,?,0,1,NO_BUG
0,0,0,0,641,0,?,0,2,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
0,0,0,0,125,0,?,0,2,NO_BUG
0,0,0,0,112,0,?,0,2,NO_BUG
2,106,53,53,1311,2,1.0,1,3,NO_BUG
4,52,13,22,826,2,0.5,1,3,NO_BUG
0,0,0,0,128,0,?,0,3,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,133,0,?,0,3,NO_BUG
0,0,0,0,1112,0,?,0,3,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
0,0,0,0,286,0,?,0,4,NO_BUG
0,0,0,0,72,0,?,0,3,NO_BUG
3,27,9,23,1046,48,16.0,42,4,NO_BUG
2,2,1,1,506,9,4.5,8,4,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
0,0,0,0,218,0,?,0,4,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
2,8,4,4,88,9,4.5,8,2,NO_BUG
0,0,0,0,94,0,?,0,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
0,0,0,0,62,0,?,0,2,NO_BUG
0,0,0,0,242,0,?,0,3,NO_BUG
0,0,0,0,161,0,?,0,4,NO_BUG
0,0,0,0,119,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
2,22,11,11,688,9,4.5,8,4,NO_BUG
0,0,0,0,114,0,?,0,2,NO_BUG
0,0,0,0,124,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,1,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,3,NO_BUG
0,0,0,0,180,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,333,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
0,0,0,0,957,0,?,0,3,NO_BUG
0,0,0,0,187,0,?,0,4,NO_BUG
0,0,0,0,26,0,?,0,2,NO_BUG
6,164,27,51,744,31,5.1666665,29,4,NO_BUG
2,2,1,1,429,9,4.5,8,3,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
4,80,20,37,470,15,3.75,8,4,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,4,NO_BUG
0,0,0,0,89,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,248,0,?,0,4,NO_BUG
4,10,2,4,671,9,2.25,8,4,NO_BUG
0,0,0,0,53,0,?,0,1,NO_BUG
0,0,0,0,230,0,?,0,3,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
2,6,3,3,169,9,4.5,8,4,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,64,0,?,0,1,NO_BUG
0,0,0,0,82,0,?,0,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
8,306,38,133,628,33,4.125,29,3,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
0,0,0,0,711,0,?,0,4,NO_BUG
2,4,2,2,279,4,2.0,3,3,NO_BUG
0,0,0,0,148,0,?,0,3,NO_BUG
0,0,0,0,67,0,?,0,2,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
4,68,17,22,79,9,2.25,8,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
4,84,21,31,272,32,8.0,29,1,NO_BUG
2,22,11,11,57,5,2.5,4,1,NO_BUG
2,2,1,1,33,5,2.5,4,1,NO_BUG
0,0,0,0,236,0,?,0,3,NO_BUG
2,100,50,50,548,9,4.5,8,3,NO_BUG
0,0,0,0,287,0,?,0,3,NO_BUG
0,0,0,0,60,0,?,0,2,NO_BUG
0,0,0,0,116,0,?,0,2,NO_BUG
0,0,0,0,325,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
0,0,0,0,138,0,?,0,3,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,76,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
2,6,3,3,283,4,2.0,3,2,NO_BUG
0,0,0,0,103,0,?,0,1,NO_BUG
0,0,0,0,131,0,?,0,2,NO_BUG
0,0,0,0,146,0,?,0,2,NO_BUG
0,0,0,0,208,0,?,0,2,NO_BUG
0,0,0,0,150,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,32,0,?,0,2,NO_BUG
0,0,0,0,93,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
0,0,0,0,282,0,?,0,3,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
0,0,0,0,91,0,?,0,2,NO_BUG
0,0,0,0,86,0,?,0,2,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,42,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,53,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,103,0,?,0,2,NO_BUG
0,0,0,0,518,0,?,0,2,NO_BUG
0,0,0,0,46,0,?,0,2,NO_BUG
0,0,0,0,141,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,110,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
0,0,0,0,48,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,375,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,1,NO_BUG
0,0,0,0,164,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
0,0,0,0,164,0,?,0,1,NO_BUG
0,0,0,0,148,0,?,0,2,NO_BUG
0,0,0,0,441,0,?,0,3,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,199,0,?,0,2,NO_BUG
0,0,0,0,527,0,?,0,2,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,32,0,?,0,1,NO_BUG
0,0,0,0,81,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,2,NO_BUG
0,0,0,0,163,0,?,0,2,NO_BUG
2,2,1,1,371,2,1.0,1,3,NO_BUG
0,0,0,0,616,0,?,0,3,NO_BUG
0,0,0,0,138,0,?,0,3,NO_BUG
0,0,0,0,58,0,?,0,1,NO_BUG
0,0,0,0,844,0,?,0,4,NO_BUG
0,0,0,0,1272,0,?,0,2,NO_BUG
0,0,0,0,245,0,?,0,4,NO_BUG
0,0,0,0,65,0,?,0,1,NO_BUG
0,0,0,0,299,0,?,0,3,NO_BUG
0,0,0,0,472,0,?,0,3,NO_BUG
0,0,0,0,362,0,?,0,2,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
0,0,0,0,165,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,1,NO_BUG
0,0,0,0,252,0,?,0,1,NO_BUG
1,5,5,5,52,26,26.0,25,2,NO_BUG
5,150,30,121,1069,41,8.2,25,5,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
1,21,21,21,622,4,4.0,3,3,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
0,0,0,0,125,0,?,0,2,NO_BUG
1,3,3,3,112,26,26.0,25,2,NO_BUG
4,185,46,138,1179,36,9.0,25,3,NO_BUG
1,6,6,6,505,26,26.0,25,3,NO_BUG
0,0,0,0,128,0,?,0,3,NO_BUG
